order_id,product,category,price,quantity,order_date
3015,Camera,Electronics,279.15,3,2024-02-09
3016,Smartwatch,Electronics,1130.82,1,2024-02-16
3017,Backpack,Accessories,1254.9,3,2024-02-14
3018,Jacket,Clothing,672.77,5,2024-02-18
3019,Belt,Accessories,623.25,1,2024-02-12
3020,Sunglasses,Accessories,1389.79,2,2024-02-13
3021,Cap,Clothing,1160.05,1,2024-02-04
3022,Laptop,Electronics,1054.83,1,2024-02-21
3023,Belt,Accessories,754.72,1,2024-03-02
3024,Belt,Accessories,1271.4,1,2024-02-16
3025,Mobile,Electronics,1496.54,1,2024-02-03
3026,Watch,Accessories,1122.2,2,2024-02-15
3027,Jeans,Clothing,1112.7,2,2024-02-15
3028,Bracelet,Accessories,373.75,4,2024-02-05
3029,Mobile,Electronics,781.23,2,2024-02-14
3030,Headphones,Electronics,214.35,1,2024-02-10
3031,Tablet,Electronics,655.32,2,2024-02-29
3032,Smartwatch,Electronics,222.51,1,2024-02-08
3033,Backpack,Accessories,638.44,2,2024-02-25
3034,Laptop,Electronics,278.7,4,2024-02-10
3035,Wallet,Accessories,419.4,5,2024-02-17
3036,Backpack,Accessories,12.16,2,2024-02-04
3037,Laptop,Electronics,377.17,1,2024-02-26
3038,Sweater,Clothing,899.46,4,2024-02-14
3039,Tablet,Electronics,411.17,4,2024-02-18
3040,Bracelet,Accessories,87.96,2,2024-02-23
3041,Headphones,Electronics,857.46,4,2024-02-04
3042,Watch,Accessories,666.66,4,2024-02-15
3043,Sunglasses,Accessories,1182.1,4,2024-02-17
3044,Tablet,Electronics,203.12,5,2024-02-28
3045,Backpack,Accessories,1075.93,2,2024-02-27
3046,T-shirt,Clothing,510.83,3,2024-02-12
3047,Cap,Clothing,1350.19,3,2024-02-29
3048,Mobile,Electronics,1226.49,2,2024-02-29
3049,Sunglasses,Accessories,1170.79,1,2024-02-08
3050,Tablet,Electronics,873.95,4,2024-02-07
3051,Watch,Accessories,1445.4,4,2024-02-04
3052,Jacket,Clothing,928.9,4,2024-02-04
3053,Camera,Electronics,767.98,5,2024-02-23
3054,Sunglasses,Accessories,1391.85,1,2024-02-06
3055,Sunglasses,Accessories,1076.77,1,2024-02-22
3056,Smartwatch,Electronics,769.47,5,2024-02-16
3057,Jacket,Clothing,311.17,1,2024-02-16
3058,Sweater,Clothing,490.87,1,2024-02-28
3059,Mobile,Electronics,626.19,4,2024-02-05
3060,Shoes,Clothing,612.64,1,2024-02-26
3061,Headphones,Electronics,1354.68,4,2024-02-17
3062,Backpack,Accessories,1090.56,3,2024-02-25
3063,Jeans,Clothing,369.85,1,2024-02-16
3064,Sweater,Clothing,1137.42,3,2024-02-05
3065,Shoes,Clothing,638.79,1,2024-02-25
3066,Laptop,Electronics,472.18,4,2024-02-25
3067,Jacket,Clothing,1143.7,4,2024-02-21
3068,Cap,Clothing,1096.13,3,2024-02-22
3069,Tablet,Electronics,268.77,5,2024-02-24
3070,Bracelet,Accessories,1014.83,4,2024-02-25
3071,Watch,Accessories,608.57,2,2024-02-05
3072,Bracelet,Accessories,1420.13,3,2024-02-07
3073,Tablet,Electronics,861.93,2,2024-02-22
3074,Smartwatch,Electronics,659.6,2,2024-02-15
3075,Mobile,Electronics,885.8,5,2024-02-02
3076,Cap,Clothing,1242.9,1,2024-02-11
3077,Sunglasses,Accessories,1405.49,4,2024-02-22
3078,T-shirt,Clothing,169.16,5,2024-02-10
3079,Camera,Electronics,1083.85,3,2024-02-09
3080,Mobile,Electronics,1110.07,4,2024-02-23
3081,Sunglasses,Accessories,974.47,2,2024-02-26
3082,Belt,Accessories,242.9,5,2024-02-29
3083,Watch,Accessories,1399.33,2,2024-02-28
3084,Shoes,Clothing,958.34,1,2024-03-01
3085,Laptop,Electronics,732.36,3,2024-02-21
3086,Bracelet,Accessories,1428.88,2,2024-02-26
3087,Backpack,Accessories,60.28,4,2024-02-27
3088,Sunglasses,Accessories,1191.17,4,2024-02-20
3089,Cap,Clothing,63.55,5,2024-02-16
3090,Sweater,Clothing,615.79,1,2024-02-08
3091,Smartwatch,Electronics,1297.26,3,2024-02-03
3092,Wallet,Accessories,960.76,3,2024-02-02
3093,Belt,Accessories,973.85,2,2024-02-03
3094,Backpack,Accessories,861.86,2,2024-02-11
3095,Headphones,Electronics,1161.44,5,2024-02-02
3096,Camera,Electronics,732.51,5,2024-02-04
3097,Jeans,Clothing,697.63,3,2024-03-02
3098,Headphones,Electronics,1086.69,3,2024-02-02
3099,Jeans,Clothing,332.95,4,2024-02-07
3100,T-shirt,Clothing,752.28,3,2024-02-08
3101,Bracelet,Accessories,1116.83,2,2024-02-20
3102,Belt,Accessories,545.57,1,2024-02-15
3103,Mobile,Electronics,236.36,4,2024-02-16
3104,Tablet,Electronics,108.62,5,2024-02-23
3105,T-shirt,Clothing,1434.76,1,2024-02-13
3106,Laptop,Electronics,79.79,5,2024-02-16
3107,Jacket,Clothing,1132.06,1,2024-02-23
3108,Sunglasses,Accessories,693.18,4,2024-02-23
3109,Watch,Accessories,125.91,5,2024-03-02
3110,Cap,Clothing,294.02,1,2024-02-13
3111,Jacket,Clothing,127.85,5,2024-02-10
3112,Mobile,Electronics,21.41,3,2024-02-02
3113,Backpack,Accessories,1024.38,1,2024-02-23
3114,Sweater,Clothing,691.49,2,2024-02-26
3115,T-shirt,Clothing,79.64,2,2024-02-09
3116,Mobile,Electronics,724.07,3,2024-02-05
3117,Camera,Electronics,292.01,4,2024-02-02
3118,Sweater,Clothing,642.6,1,2024-02-15
3119,Shoes,Clothing,1025.51,4,2024-02-18
3120,Laptop,Electronics,295.34,5,2024-02-05
3121,Smartwatch,Electronics,1342.36,3,2024-02-07
3122,Camera,Electronics,1200.35,1,2024-02-07
3123,Bracelet,Accessories,1392.9,2,2024-02-12
3124,Bracelet,Accessories,224.7,4,2024-03-02
3125,Wallet,Accessories,592.97,5,2024-02-23
3126,Tablet,Electronics,712.13,5,2024-02-04
3127,Jeans,Clothing,221.69,5,2024-02-26
3128,Watch,Accessories,1050.99,4,2024-02-22
3129,Smartwatch,Electronics,809.5,4,2024-02-09
3130,Laptop,Electronics,713.56,5,2024-02-15
3131,Mobile,Electronics,1390.9,2,2024-02-16
3132,Bracelet,Accessories,1349.4,5,2024-02-13
3133,Laptop,Electronics,422.88,4,2024-02-05
3134,Sweater,Clothing,1047.43,5,2024-02-03
3135,Wallet,Accessories,252.23,4,2024-02-10
3136,Watch,Accessories,1036.61,1,2024-02-04
3137,Wallet,Accessories,685.82,1,2024-02-16
3138,Sunglasses,Accessories,764.31,4,2024-02-27
3139,Headphones,Electronics,1258.93,3,2024-02-21
3140,Cap,Clothing,434.56,4,2024-02-13
3141,Jeans,Clothing,139.69,5,2024-02-20
3142,Mobile,Electronics,1345.0,4,2024-02-17
3143,Laptop,Electronics,1432.63,2,2024-02-28
3144,Shoes,Clothing,242.04,2,2024-02-26
3145,Mobile,Electronics,403.58,2,2024-02-01
3146,Backpack,Accessories,45.0,4,2024-02-22
3147,Mobile,Electronics,638.61,1,2024-02-14
3148,T-shirt,Clothing,138.77,1,2024-02-02
3149,Belt,Accessories,738.4,5,2024-02-25
3150,Headphones,Electronics,998.4,2,2024-02-10
3151,Bracelet,Accessories,1473.6,3,2024-02-15
3152,Laptop,Electronics,206.88,5,2024-02-03
3153,Laptop,Electronics,258.88,2,2024-02-02
3154,Shoes,Clothing,1376.03,2,2024-02-11
3155,Belt,Accessories,799.22,2,2024-02-23
3156,Headphones,Electronics,733.23,2,2024-02-02
3157,Tablet,Electronics,536.06,5,2024-02-24
3158,Shoes,Clothing,1394.26,5,2024-02-14
3159,Jacket,Clothing,168.47,4,2024-02-17
3160,Smartwatch,Electronics,487.32,3,2024-02-25
3161,Shoes,Clothing,14.45,3,2024-02-28
3162,Jacket,Clothing,97.2,1,2024-02-05
3163,Smartwatch,Electronics,135.74,2,2024-02-08
3164,Tablet,Electronics,826.8,1,2024-02-05
3165,Cap,Clothing,203.15,4,2024-02-27
3166,Laptop,Electronics,328.55,2,2024-02-19
3167,Jeans,Clothing,1225.71,3,2024-02-21
3168,Sunglasses,Accessories,259.31,4,2024-02-19
3169,Jacket,Clothing,1432.95,2,2024-03-01
3170,Jeans,Clothing,1439.47,3,2024-02-06
3171,Camera,Electronics,335.26,1,2024-02-02
3172,Sweater,Clothing,258.45,2,2024-02-27
3173,Backpack,Accessories,826.14,5,2024-02-09
3174,Watch,Accessories,1433.27,1,2024-02-14
3175,Jacket,Clothing,830.73,2,2024-02-19
3176,Jeans,Clothing,658.05,2,2024-02-04
3177,Belt,Accessories,701.35,5,2024-02-06
3178,Headphones,Electronics,528.8,3,2024-02-01
3179,Jacket,Clothing,1069.84,2,2024-02-21
3180,Sweater,Clothing,859.49,5,2024-02-17
3181,T-shirt,Clothing,1035.59,3,2024-02-24
3182,Mobile,Electronics,82.97,4,2024-02-09
3183,Bracelet,Accessories,1368.18,3,2024-02-10
3184,Backpack,Accessories,420.99,1,2024-02-20
3185,Backpack,Accessories,49.93,3,2024-02-13
3186,Cap,Clothing,1344.39,5,2024-02-27
3187,Tablet,Electronics,1070.38,5,2024-02-07
3188,Mobile,Electronics,1099.32,5,2024-02-22
3189,Laptop,Electronics,319.33,5,2024-02-09
3190,Laptop,Electronics,92.61,3,2024-02-23
3191,Sunglasses,Accessories,524.25,1,2024-02-07
3192,Headphones,Electronics,798.17,1,2024-02-16
3193,Headphones,Electronics,260.07,1,2024-02-10
3194,Camera,Electronics,583.91,4,2024-02-09
3195,Watch,Accessories,60.38,5,2024-02-22
3196,Smartwatch,Electronics,287.89,5,2024-02-16
3197,Backpack,Accessories,734.34,1,2024-02-25
3198,Bracelet,Accessories,1331.56,4,2024-02-27
3199,Watch,Accessories,1428.61,4,2024-02-09
3200,Watch,Accessories,916.85,4,2024-02-12
3201,Camera,Electronics,1036.14,3,2024-02-04
3202,Shoes,Clothing,138.51,4,2024-02-01
3203,Headphones,Electronics,780.37,4,2024-02-15
3204,Jeans,Clothing,325.54,4,2024-02-11
3205,Belt,Accessories,397.67,4,2024-02-11
3206,Watch,Accessories,495.9,1,2024-02-22
3207,Shoes,Clothing,1433.56,2,2024-02-24
3208,Sweater,Clothing,366.86,5,2024-02-26
3209,Belt,Accessories,622.82,2,2024-02-24
3210,Cap,Clothing,1480.84,3,2024-02-26
3211,Jeans,Clothing,899.46,4,2024-02-29
3212,Jeans,Clothing,508.73,2,2024-02-06
3213,Sweater,Clothing,447.22,3,2024-03-02
3214,Laptop,Electronics,268.08,5,2024-02-20
3215,Mobile,Electronics,1412.53,5,2024-02-05
3216,Cap,Clothing,656.41,2,2024-02-23
3217,T-shirt,Clothing,222.33,5,2024-02-15
3218,Backpack,Accessories,331.24,3,2024-02-24
3219,Jeans,Clothing,1177.24,4,2024-02-10
3220,Shoes,Clothing,1356.39,4,2024-02-24
3221,Tablet,Electronics,1041.02,5,2024-02-18
3222,Backpack,Accessories,1000.78,2,2024-02-15
3223,Wallet,Accessories,894.28,3,2024-02-06
3224,Sunglasses,Accessories,1047.21,4,2024-02-26
3225,Mobile,Electronics,1152.26,5,2024-02-05
3226,Sweater,Clothing,46.05,4,2024-02-06
3227,Sweater,Clothing,1343.65,1,2024-02-08
3228,Belt,Accessories,539.44,1,2024-02-12
3229,Laptop,Electronics,1493.68,5,2024-02-28
3230,Mobile,Electronics,27.96,2,2024-03-02
3231,Shoes,Clothing,1368.89,4,2024-02-19
3232,Sunglasses,Accessories,1171.98,5,2024-02-18
3233,Belt,Accessories,31.8,1,2024-02-04
3234,Jacket,Clothing,653.44,2,2024-02-01
3235,Laptop,Electronics,1140.24,4,2024-02-02
3236,Headphones,Electronics,768.21,1,2024-02-13
3237,Mobile,Electronics,821.59,4,2024-02-14
3238,Bracelet,Accessories,310.57,2,2024-02-27
3239,Mobile,Electronics,512.5,5,2024-02-28
3240,Shoes,Clothing,107.88,2,2024-02-05
3241,Watch,Accessories,858.19,3,2024-02-11
3242,Shoes,Clothing,1076.36,1,2024-02-01
3243,Bracelet,Accessories,1300.49,3,2024-02-27
3244,Jacket,Clothing,1211.75,4,2024-02-08
3245,Watch,Accessories,142.25,2,2024-03-02
3246,T-shirt,Clothing,361.95,2,2024-02-15
3247,Headphones,Electronics,480.43,1,2024-02-12
3248,Watch,Accessories,208.68,2,2024-02-18
3249,Laptop,Electronics,284.88,3,2024-02-18
3250,Sunglasses,Accessories,581.02,2,2024-02-16
3251,Smartwatch,Electronics,1074.7,5,2024-02-14
3252,Laptop,Electronics,985.3,1,2024-02-28
3253,Cap,Clothing,455.66,5,2024-02-21
3254,Watch,Accessories,235.48,5,2024-02-20
3255,Wallet,Accessories,702.23,3,2024-03-01
3256,Smartwatch,Electronics,297.11,1,2024-02-19
3257,Watch,Accessories,878.51,4,2024-02-03
3258,Wallet,Accessories,133.93,3,2024-02-24
3259,Sunglasses,Accessories,1294.25,1,2024-02-09
3260,Smartwatch,Electronics,457.15,2,2024-02-01
3261,T-shirt,Clothing,1366.1,1,2024-02-08
3262,Tablet,Electronics,1366.96,4,2024-02-19
3263,Bracelet,Accessories,201.26,4,2024-02-05
3264,Jeans,Clothing,678.8,3,2024-02-16
3265,Backpack,Accessories,324.27,5,2024-02-05
3266,Jeans,Clothing,286.9,1,2024-02-26
3267,Sunglasses,Accessories,357.43,2,2024-02-21
3268,Tablet,Electronics,891.13,5,2024-03-01
3269,Smartwatch,Electronics,1372.73,1,2024-02-26
3270,T-shirt,Clothing,966.76,2,2024-02-21
3271,Cap,Clothing,1360.38,1,2024-02-21
3272,Camera,Electronics,261.97,5,2024-02-28
3273,Tablet,Electronics,1192.8,2,2024-02-17
3274,T-shirt,Clothing,421.73,1,2024-02-29
3275,Belt,Accessories,128.46,5,2024-02-25
3276,Wallet,Accessories,1040.92,2,2024-02-10
3277,Smartwatch,Electronics,1158.45,5,2024-02-19
3278,Bracelet,Accessories,1356.74,3,2024-02-03
3279,Bracelet,Accessories,77.24,5,2024-02-23
3280,Sweater,Clothing,616.6,1,2024-02-19
3281,Sweater,Clothing,326.42,2,2024-02-17
3282,Mobile,Electronics,695.29,3,2024-02-04
3283,Belt,Accessories,1472.78,2,2024-02-05
3284,Shoes,Clothing,1129.9,3,2024-02-22
3285,T-shirt,Clothing,610.08,2,2024-02-02
3286,Belt,Accessories,1073.87,1,2024-02-10
3287,Sweater,Clothing,457.75,1,2024-02-21
3288,Backpack,Accessories,104.92,1,2024-02-07
3289,Watch,Accessories,106.19,2,2024-02-19
3290,Camera,Electronics,194.83,3,2024-02-14
3291,Smartwatch,Electronics,807.59,4,2024-02-05
3292,Cap,Clothing,550.33,5,2024-02-08
3293,Headphones,Electronics,742.9,1,2024-02-29
3294,T-shirt,Clothing,1010.7,5,2024-02-11
3295,Camera,Electronics,29.64,3,2024-02-21
3296,Bracelet,Accessories,326.16,1,2024-02-28
3297,Jacket,Clothing,662.07,5,2024-02-10
3298,Sweater,Clothing,296.76,5,2024-02-03
3299,Jeans,Clothing,186.39,4,2024-03-02
3300,Sunglasses,Accessories,1159.05,5,2024-02-02
3301,Cap,Clothing,961.0,4,2024-02-23
3302,Cap,Clothing,1003.32,2,2024-02-01
3303,Laptop,Electronics,323.54,2,2024-02-21
3304,Camera,Electronics,172.13,4,2024-02-11
3305,Headphones,Electronics,1424.99,1,2024-02-25
3306,Headphones,Electronics,988.07,1,2024-02-10
3307,Bracelet,Accessories,226.92,3,2024-03-02
3308,T-shirt,Clothing,1423.46,3,2024-02-22
3309,Camera,Electronics,637.65,1,2024-03-01
3310,Backpack,Accessories,585.36,1,2024-02-14
3311,Laptop,Electronics,148.39,5,2024-02-11
3312,Bracelet,Accessories,486.17,3,2024-02-06
3313,Watch,Accessories,285.79,3,2024-03-02
3314,Sweater,Clothing,1114.37,5,2024-02-22
3315,Laptop,Electronics,871.68,5,2024-02-21
3316,Cap,Clothing,558.79,2,2024-02-12
3317,Smartwatch,Electronics,1329.02,3,2024-02-01
3318,Cap,Clothing,1238.58,5,2024-02-02
3319,Jeans,Clothing,534.93,1,2024-02-10
3320,Belt,Accessories,781.82,1,2024-02-18
3321,Sunglasses,Accessories,1050.37,3,2024-02-25
3322,Cap,Clothing,977.08,4,2024-02-22
3323,Bracelet,Accessories,417.26,1,2024-02-28
3324,Camera,Electronics,283.75,5,2024-02-12
3325,Jacket,Clothing,495.77,1,2024-03-01
3326,Backpack,Accessories,410.96,5,2024-02-22
3327,Mobile,Electronics,82.63,1,2024-02-05
3328,Laptop,Electronics,690.47,3,2024-02-18
3329,Smartwatch,Electronics,798.51,3,2024-02-02
3330,Wallet,Accessories,667.34,1,2024-02-21
3331,Belt,Accessories,378.43,5,2024-02-02
3332,Tablet,Electronics,1346.75,3,2024-02-27
3333,Sweater,Clothing,588.7,2,2024-02-13
3334,Belt,Accessories,368.19,1,2024-02-15
3335,Shoes,Clothing,1077.08,3,2024-02-16
3336,Sweater,Clothing,1153.18,4,2024-02-02
3337,Sunglasses,Accessories,1340.84,4,2024-02-07
3338,Cap,Clothing,362.56,1,2024-03-01
3339,Mobile,Electronics,1173.89,1,2024-02-06
3340,Smartwatch,Electronics,1244.08,2,2024-03-02
3341,Laptop,Electronics,613.15,4,2024-02-12
3342,Belt,Accessories,1422.13,2,2024-02-19
3343,Backpack,Accessories,1157.95,3,2024-02-10
3344,Mobile,Electronics,825.8,5,2024-02-20
3345,Cap,Clothing,912.46,3,2024-02-19
3346,Tablet,Electronics,541.06,5,2024-02-27
3347,Bracelet,Accessories,1323.89,1,2024-02-24
3348,Belt,Accessories,356.35,3,2024-02-03
3349,Smartwatch,Electronics,34.42,4,2024-02-04
3350,Smartwatch,Electronics,1147.25,3,2024-03-02
3351,Smartwatch,Electronics,605.23,5,2024-02-24
3352,Laptop,Electronics,999.02,4,2024-02-27
3353,Laptop,Electronics,36.03,4,2024-02-07
3354,Backpack,Accessories,493.26,1,2024-02-25
3355,Wallet,Accessories,81.85,3,2024-02-02
3356,Cap,Clothing,941.93,1,2024-02-23
3357,Sweater,Clothing,1078.15,4,2024-02-02
3358,Sweater,Clothing,745.81,1,2024-02-03
3359,Backpack,Accessories,794.0,1,2024-02-04
3360,Shoes,Clothing,1260.52,3,2024-02-14
3361,Shoes,Clothing,220.99,3,2024-02-15
3362,Smartwatch,Electronics,1340.09,1,2024-02-16
3363,Belt,Accessories,659.61,5,2024-02-21
3364,Tablet,Electronics,930.34,1,2024-02-13
3365,Backpack,Accessories,773.56,1,2024-02-09
3366,Watch,Accessories,1273.64,2,2024-02-14
3367,Headphones,Electronics,803.69,4,2024-02-11
3368,Cap,Clothing,836.86,3,2024-02-01
3369,Watch,Accessories,868.6,3,2024-02-26
3370,Mobile,Electronics,441.53,4,2024-02-21
3371,Camera,Electronics,501.68,4,2024-02-03
3372,Sunglasses,Accessories,1240.09,2,2024-03-01
3373,Tablet,Electronics,186.9,5,2024-02-26
3374,Jeans,Clothing,1456.97,2,2024-03-01
3375,Shoes,Clothing,1099.05,2,2024-02-27
3376,Camera,Electronics,909.52,5,2024-02-08
3377,Wallet,Accessories,887.49,5,2024-02-22
3378,T-shirt,Clothing,266.02,1,2024-02-06
3379,Laptop,Electronics,17.29,4,2024-02-12
3380,Jacket,Clothing,626.14,1,2024-02-26
3381,Cap,Clothing,1021.76,2,2024-02-29
3382,Backpack,Accessories,1179.47,4,2024-03-02
3383,T-shirt,Clothing,216.36,5,2024-02-04
3384,Jacket,Clothing,188.22,4,2024-02-06
3385,Backpack,Accessories,165.17,4,2024-02-29
3386,Watch,Accessories,1427.9,2,2024-02-09
3387,Laptop,Electronics,831.79,5,2024-02-09
3388,Sweater,Clothing,909.58,4,2024-02-02
3389,Laptop,Electronics,1307.43,1,2024-02-29
3390,Backpack,Accessories,1282.4,3,2024-02-10
3391,Tablet,Electronics,880.62,4,2024-02-14
3392,Jeans,Clothing,461.86,2,2024-02-22
3393,Mobile,Electronics,376.04,5,2024-02-03
3394,Belt,Accessories,849.74,3,2024-02-14
3395,Wallet,Accessories,239.31,4,2024-03-01
3396,Cap,Clothing,800.1,4,2024-02-27
3397,Shoes,Clothing,1125.32,3,2024-02-05
3398,Jeans,Clothing,192.86,1,2024-02-16
3399,Belt,Accessories,1343.25,3,2024-02-15
3400,Mobile,Electronics,702.49,3,2024-02-26
3401,Sunglasses,Accessories,909.05,2,2024-02-12
3402,Headphones,Electronics,173.19,5,2024-03-02
3403,Cap,Clothing,800.82,1,2024-02-16
3404,Cap,Clothing,169.15,1,2024-02-18
3405,Belt,Accessories,363.89,4,2024-02-05
3406,Bracelet,Accessories,970.43,2,2024-02-22
3407,Watch,Accessories,403.81,2,2024-03-01
3408,Backpack,Accessories,142.47,3,2024-02-21
3409,Bracelet,Accessories,1025.32,2,2024-02-19
3410,Jacket,Clothing,1126.86,5,2024-02-12
3411,Smartwatch,Electronics,31.22,3,2024-02-19
3412,Sunglasses,Accessories,386.01,3,2024-02-22
3413,Smartwatch,Electronics,821.24,3,2024-02-11
3414,Tablet,Electronics,797.25,2,2024-03-01
3415,Bracelet,Accessories,1044.97,2,2024-02-17
3416,Sunglasses,Accessories,462.27,4,2024-02-05
3417,Camera,Electronics,223.12,3,2024-02-29
3418,Bracelet,Accessories,457.54,3,2024-02-17
3419,Laptop,Electronics,1394.32,5,2024-02-22
3420,Jeans,Clothing,1048.68,2,2024-02-13
3421,Shoes,Clothing,397.38,2,2024-02-04
3422,Belt,Accessories,844.73,5,2024-02-28
3423,Jacket,Clothing,19.57,4,2024-02-28
3424,Bracelet,Accessories,983.46,4,2024-02-20
3425,Sweater,Clothing,937.18,2,2024-02-04
3426,Watch,Accessories,391.79,5,2024-02-24
3427,Shoes,Clothing,1104.14,2,2024-02-27
3428,Smartwatch,Electronics,1041.99,2,2024-02-16
3429,Tablet,Electronics,1302.34,3,2024-02-12
3430,Watch,Accessories,14.91,1,2024-02-17
3431,Mobile,Electronics,1123.6,2,2024-02-29
3432,Smartwatch,Electronics,579.71,3,2024-02-15
3433,Laptop,Electronics,851.86,5,2024-02-10
3434,Backpack,Accessories,1289.72,2,2024-02-14
3435,Mobile,Electronics,35.96,4,2024-02-07
3436,Wallet,Accessories,1380.89,2,2024-02-24
3437,Backpack,Accessories,1266.77,4,2024-02-17
3438,Wallet,Accessories,415.8,2,2024-02-09
3439,Laptop,Electronics,546.3,1,2024-02-19
3440,Jacket,Clothing,234.27,4,2024-02-20
3441,Shoes,Clothing,1388.89,1,2024-03-02
3442,Sunglasses,Accessories,926.57,2,2024-02-12
3443,Jeans,Clothing,1134.23,1,2024-02-19
3444,Sweater,Clothing,1330.97,4,2024-02-25
3445,Headphones,Electronics,1123.99,5,2024-02-16
3446,Shoes,Clothing,249.53,4,2024-02-10
3447,Laptop,Electronics,782.84,2,2024-02-18
3448,Smartwatch,Electronics,349.33,4,2024-02-08
3449,Belt,Accessories,190.16,4,2024-02-28
3450,Bracelet,Accessories,518.12,3,2024-02-19
3451,Smartwatch,Electronics,1074.91,1,2024-02-29
3452,Cap,Clothing,1028.34,5,2024-02-23
3453,Backpack,Accessories,270.31,3,2024-02-20
3454,Jeans,Clothing,544.02,2,2024-02-17
3455,Sunglasses,Accessories,46.83,5,2024-02-01
3456,Watch,Accessories,480.78,1,2024-02-11
3457,Camera,Electronics,266.13,2,2024-02-08
3458,Tablet,Electronics,173.26,4,2024-02-08
3459,Shoes,Clothing,762.72,3,2024-02-22
3460,Mobile,Electronics,1482.58,5,2024-02-18
3461,Bracelet,Accessories,1255.32,1,2024-02-23
3462,T-shirt,Clothing,1348.64,1,2024-02-17
3463,Smartwatch,Electronics,414.24,2,2024-02-09
3464,Shoes,Clothing,935.72,1,2024-02-04
3465,Sunglasses,Accessories,715.64,4,2024-02-29
3466,Camera,Electronics,98.37,5,2024-02-12
3467,Sunglasses,Accessories,716.96,3,2024-03-01
3468,Watch,Accessories,260.33,3,2024-02-18
3469,Headphones,Electronics,1369.01,2,2024-02-17
3470,Watch,Accessories,1031.56,4,2024-02-26
3471,Cap,Clothing,1193.06,5,2024-02-23
3472,Bracelet,Accessories,362.01,3,2024-02-10
3473,Jeans,Clothing,1040.19,5,2024-02-29
3474,Cap,Clothing,574.31,5,2024-02-26
3475,Sweater,Clothing,26.25,1,2024-02-21
3476,Jeans,Clothing,1486.78,4,2024-02-13
3477,Bracelet,Accessories,1180.07,5,2024-02-18
3478,T-shirt,Clothing,913.28,5,2024-02-12
3479,Wallet,Accessories,113.54,2,2024-02-22
3480,Headphones,Electronics,241.83,2,2024-02-11
3481,Camera,Electronics,297.51,2,2024-02-25
3482,Watch,Accessories,844.95,4,2024-02-29
3483,Watch,Accessories,1272.75,5,2024-02-03
3484,Camera,Electronics,631.49,3,2024-02-19
3485,Smartwatch,Electronics,28.13,4,2024-02-17
3486,Headphones,Electronics,315.56,5,2024-02-13
3487,Camera,Electronics,214.03,3,2024-02-14
3488,Belt,Accessories,930.55,1,2024-02-24
3489,Headphones,Electronics,667.91,2,2024-02-25
3490,Watch,Accessories,1097.75,3,2024-02-10
3491,T-shirt,Clothing,713.16,1,2024-02-18
3492,Camera,Electronics,653.49,4,2024-02-21
3493,Backpack,Accessories,1124.46,1,2024-03-02
3494,Smartwatch,Electronics,1026.37,5,2024-02-19
3495,Smartwatch,Electronics,774.52,2,2024-02-07
3496,Sweater,Clothing,66.89,2,2024-02-15
3497,Jacket,Clothing,300.58,3,2024-02-29
3498,Cap,Clothing,687.93,1,2024-02-28
3499,Watch,Accessories,637.75,2,2024-02-20
3500,Tablet,Electronics,742.46,5,2024-02-01
3501,T-shirt,Clothing,655.21,5,2024-02-25
3502,Shoes,Clothing,1246.52,4,2024-02-09
3503,Cap,Clothing,794.49,5,2024-02-07
3504,Backpack,Accessories,503.09,4,2024-02-03
3505,Tablet,Electronics,913.08,5,2024-02-17
3506,Sweater,Clothing,347.26,1,2024-02-21
3507,Mobile,Electronics,665.59,1,2024-02-06
3508,Wallet,Accessories,120.58,4,2024-02-17
3509,Tablet,Electronics,708.19,1,2024-02-22
3510,Bracelet,Accessories,95.7,1,2024-02-01
3511,Jeans,Clothing,1387.64,4,2024-02-11
3512,Backpack,Accessories,421.04,3,2024-02-19
3513,Wallet,Accessories,163.3,2,2024-02-17
3514,Headphones,Electronics,1260.02,4,2024-02-17
3515,Shoes,Clothing,1416.7,5,2024-02-14
3516,Sunglasses,Accessories,1186.64,4,2024-02-21
3517,Belt,Accessories,96.56,2,2024-02-18
3518,Sweater,Clothing,858.1,3,2024-02-06
3519,Jeans,Clothing,198.7,5,2024-02-07
3520,Sunglasses,Accessories,1437.07,4,2024-02-19
3521,Backpack,Accessories,285.28,2,2024-02-24
3522,Tablet,Electronics,109.97,3,2024-02-09
3523,Headphones,Electronics,130.44,3,2024-02-28
3524,T-shirt,Clothing,950.61,3,2024-02-16
3525,T-shirt,Clothing,177.16,5,2024-02-05
3526,Backpack,Accessories,570.24,2,2024-02-25
3527,T-shirt,Clothing,1191.11,5,2024-03-02
3528,Sunglasses,Accessories,377.97,5,2024-02-07
3529,Cap,Clothing,1070.92,2,2024-02-22
3530,Wallet,Accessories,1439.63,3,2024-02-18
3531,Mobile,Electronics,574.34,3,2024-02-15
3532,Belt,Accessories,448.75,5,2024-02-15
3533,Smartwatch,Electronics,191.68,3,2024-02-01
3534,Laptop,Electronics,1377.79,5,2024-02-03
3535,Jacket,Clothing,967.51,2,2024-02-05
3536,Shoes,Clothing,302.33,3,2024-02-05
3537,Tablet,Electronics,311.25,3,2024-02-27
3538,Camera,Electronics,1418.79,1,2024-02-10
3539,Shoes,Clothing,882.23,1,2024-02-18
3540,Mobile,Electronics,988.93,2,2024-02-22
3541,Headphones,Electronics,813.93,5,2024-02-10
3542,Laptop,Electronics,1429.3,3,2024-02-07
